label,R,G,B,correlation 0,correlation 45,correlation 90,correlation 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,contrast 0,contrast 45,contrast 90,contrast 135
2,172.50234996570646,172.6915414951989,166.63346536351165,0.9943095289451366,0.9960380987320797,0.9949267879097184,0.9963398147129341,1.3139447193018827,1.0877447195211092,1.2511844636845029,1.0811034828699349,12.118622448979966,8.437669692099702,10.804807428022084,7.795103419309164
2,182.83324074074073,176.0377880658436,169.0820816186557,0.9983642134756293,0.9987769371305366,0.9983914361427211,0.9987600553548035,0.9574417645846272,0.8533989096759171,0.9522091664948905,0.8552335813633074,2.408467326324468,1.80093468620328,2.368776197347642,1.8257920825670948
2,193.21861625514404,186.0461025377229,180.00712620027434,0.9971889025838112,0.9980045365299458,0.9968569912042349,0.9978950530439927,1.0740319865320054,0.9288197203156394,1.0299019102590794,0.9422894400729758,4.0060803614375455,2.843926644053944,4.479728406514176,2.9999613482088408
2,188.080219478738,185.00533607681757,182.1719170096022,0.9891471509035995,0.9934874278244791,0.9931343847553329,0.993934394232798,1.651430117501569,1.320421630916624,1.4388820174534507,1.295743750649568,24.82084535834601,14.895081860199252,15.703208960351896,13.872813274914918
2,178.66239540466393,178.09537465706447,170.16955847050755,0.9949915723393925,0.9965308883217641,0.9953194142890952,0.9971189171259224,1.2285594035594438,1.0341089173117881,1.1986678004535625,1.0152528557231635,6.33823782038085,4.390681997971185,5.924628083556767,3.6464434769089675
2,168.95420353223594,167.18349451303155,167.40482938957476,0.9967864191275623,0.997586827738943,0.9966299045632514,0.9976330139678361,1.3546055796056073,1.2717366936914203,1.5346397649969286,1.269577346958226,5.040232254518019,3.784833208931823,5.28565330172477,3.712394598712802
2,195.2990629286694,191.65803840877916,182.15293124142661,0.9970020313586488,0.9978366652410275,0.9970932985761822,0.9976767472124017,1.0727770906342435,0.9558879991341939,1.0369004672576285,0.9485639141724049,2.918688586545744,2.1057324042015324,2.82878530199962,2.261391756517764
2,162.39473936899861,157.55798439643348,175.64416152263374,0.9962697617152177,0.9979315435924584,0.9975199135925605,0.9979637246032252,1.4010444581873414,1.20770871323032,1.4351602762317452,1.213389667603168,10.162165876451738,5.634883155635223,6.756102693602768,5.547215739696466
2,163.36060871056242,158.0791898148148,177.54549554183814,0.9955082344159891,0.9974151779850399,0.9971063634064741,0.9976259974012451,1.4903499278499253,1.2786768375276105,1.494524324881497,1.2633398067925616,12.654530852745324,7.281911562983886,8.151670617742203,6.687995011342084
2,191.8332818930041,191.12999485596708,184.29248113854595,0.9968838852175814,0.9980392972250961,0.9971241194298658,0.9978692150435183,1.0068164639593464,0.8737984661251403,0.9719078540507321,0.878863568625398,4.177241805813237,2.628253085057133,3.8548392084106498,2.856241104719744
2,184.2548765432099,188.7738725994513,190.34656807270233,0.9952764989601366,0.9972446433996763,0.9967173594368239,0.9973459546814535,1.2864735793307565,1.1153747377046415,1.286995808424411,1.1086630689006698,9.613553906411171,5.607260867809974,6.679615886758838,5.401090495868069
2,166.34882544581617,169.6600917352538,178.27633573388204,0.9954639442113115,0.9972415190367634,0.9964380644552423,0.9973623527496089,1.3304988662131807,1.1694425810463631,1.4054327286470405,1.1901376089658404,8.782872947158769,5.340786830218148,6.8960549371264275,5.106836986500226
2,187.45200788751714,190.43363940329218,193.81374399862827,0.9915243734200556,0.9945312463640733,0.9932337900173219,0.9947891069399745,1.216707895279369,1.0590891404786504,1.2259388098674215,1.0507274696561981,10.217826221397795,6.593048174733616,8.157468391397073,6.282175254092626
2,190.132872085048,192.910186042524,194.9461814128944,0.9949677589935569,0.9969125111957876,0.9960873791237651,0.9970427664110518,1.2984195698481875,1.1211905438822343,1.3073910877482748,1.1082250152674549,12.215312993884696,7.494594332273159,9.497508245722724,7.178411514454463
2,183.60244255829903,183.68642146776406,177.9190200617284,0.9941759634604276,0.9959659488686159,0.9945936075783705,0.9963695586539366,1.4254423486566328,1.1549541718595953,1.3265512265512223,1.1412980645759672,14.309768604411476,9.911699553614708,13.283527451384627,8.920026008360766
2,183.89241683813444,183.05200360082304,180.48810871056241,0.991843505692972,0.9938391667735356,0.9928663982853341,0.9942448609346836,1.4232735518449844,1.183541036606678,1.338456847385423,1.1741417799235723,20.711623033051396,15.644237748026583,18.114635298563748,14.614054993768695
2,188.0995996227709,189.38411608367628,192.1257424554184,0.9932940616252216,0.9958994824598392,0.994922793349751,0.9959412085707839,1.3339328660757872,1.1167876754039838,1.3097213632928457,1.1334070866770767,13.46779701779735,8.235293208193234,10.19693190407488,8.151491830299838
2,183.16612825788752,178.13575017146778,169.32135888203018,0.9951552228062928,0.9965683319058156,0.995114525732448,0.9964616885868149,1.353150553150566,1.1717805849476153,1.294089706589724,1.163652542729555,4.631543324400482,3.2805776467243506,4.670326564969467,3.382524752177607
2,192.08734739368998,188.45963906035666,179.1549742798354,0.9923861319310389,0.9952325244799203,0.9930736219804326,0.9953844485478269,1.231657562014736,1.0375386195813388,1.2161891019034254,1.0341613119620385,7.776038445681513,4.869602599461789,7.075651068508431,4.714423388284717
2,191.78799982853224,188.59400891632373,178.62009173525377,0.9918752097717543,0.9953820234513844,0.9954318695855628,0.9965753350690352,1.1976001511716294,0.978128239771659,1.0843202432488401,0.9454666173068981,10.231271902700751,5.815389597171052,5.7527459973889,4.312659492321623
2,191.05332647462276,187.67798439643346,178.4744855967078,0.9901354164557523,0.9938672881110892,0.9909492937825053,0.993816005338149,1.35170068027217,1.133125358065897,1.3346741221741827,1.13452627076352,11.628781007352941,7.229414700221026,10.669115474473026,7.28986696053478
2,189.35923782578874,186.97637774348422,177.88918295610426,0.9926907833720457,0.9950174178823296,0.9923428321389635,0.9953820014135288,1.247205902563083,1.070250918838966,1.2606567374424966,1.0622680355699492,7.818728956229245,5.329731559015711,8.19041864220462,4.939745293285455
2,187.90133316186558,183.1768244170096,175.68959790809328,0.9958206423819224,0.996953627739973,0.995673206250092,0.996794135082472,1.1465599876314367,1.040843777190455,1.1429696626125387,1.0076135439311928,3.600263691335165,2.623808129072921,3.725978320621221,2.761176594880265
2,188.22259773662552,185.5284842249657,176.88638288751716,0.9913572902277873,0.9951927407692172,0.9936908215442375,0.99521242158775,1.2258340204769202,1.0370370052248565,1.183558372844129,1.029535122023697,10.134467979111212,5.637369754200375,7.399158249158488,5.6142903402302125
2,181.36075274348423,174.54613511659807,169.67822273662551,0.9941346099680828,0.9959331371119461,0.9940411438863466,0.9959716981920212,1.1397220504363585,0.9861746837639236,1.106323438466319,0.9497458000534179,5.000481000481051,3.467291565921475,5.080557273414466,3.4344134934261787
2,179.2968870027435,173.9307047325103,168.02509945130316,0.9927051590496673,0.9942872108633365,0.9927410474258496,0.9951070118251008,1.2397899058613464,1.096108967129652,1.1883288669003114,1.0349266174271445,3.669642857142886,2.873778710765204,3.651573558716453,2.4613821365164004
2,191.96790895061727,190.35386659807955,182.47881687242798,0.9894253694173122,0.9934577404795607,0.9907219387178362,0.9936414480799675,1.1923976156119453,1.0126554553567395,1.2049689067546634,1.0084509994064654,9.167758365973045,5.671616959031615,8.043022916237508,5.512356977636052
2,175.01152349108366,167.48888888888888,161.76068244170096,0.9943310441040796,0.9959981732515958,0.9942879464847849,0.9958845833428261,1.4948395519824356,1.3245221564950902,1.4794964955679533,1.299902683379128,6.670054284340105,4.708185848119074,6.719849000206255,4.841823986614447
2,195.14456189986282,188.1562448559671,181.06807098765432,0.9938694448198329,0.9960264256112744,0.9943671741879518,0.9959661157298416,1.3048057101628787,1.1536760859650133,1.3093202432488453,1.1166571182426979,6.553031161959802,4.246996111629803,6.019854153782859,4.311454415365886
2,174.36961762688614,169.3936325445816,162.97372942386832,0.9957655879752441,0.9965490329145911,0.9946446870152272,0.9964865304543699,1.0299929567786805,0.932964051257424,1.0855562426991179,0.9197794958260312,2.6302643784786794,2.1432804719984855,3.3254638218924333,2.1820971774744256
2,176.57134945130315,171.3996622085048,162.73366255144032,0.994621626846209,0.9960450626662413,0.994478723066336,0.9958840815246224,1.1125755857898836,0.9722308353682733,1.08858740465885,0.9644781449888761,2.9096311757026316,2.138917114240079,2.985136226207678,2.225978126521912
2,198.27521347736626,186.3523276748971,183.553640260631,0.9925239921713257,0.9955559775229761,0.9943496994498879,0.9953084076560628,1.305498007283759,1.13169438286402,1.2070990517419373,1.110949537080375,8.340903078403317,4.957799115475211,6.303118772761794,5.2339893544377665
2,172.12290294924554,162.77317215363513,157.48224108367626,0.9940019924553829,0.9963655543747573,0.9949153170906302,0.9956815927934294,1.4236317254174697,1.2129456014691051,1.3294200508486476,1.2123890156763015,6.468455816670242,3.9194608332810685,5.483357383357489,4.6570555409060495
2,193.20951560356653,182.264923696845,179.8891520919067,0.9956800210289745,0.9968612045706251,0.9958680055196564,0.9969537609620285,1.0741599670171187,0.9461005066820322,1.000877825877835,0.9340540317683343,3.254380540094843,2.3646074996499764,3.112913145056018,2.2948788094561094
2,193.8684919410151,182.8546124828532,179.18430126886145,0.995389191937397,0.9970773857591305,0.9963696014305674,0.9968134554532333,1.3728887514602037,1.2247807799244235,1.2769987287844677,1.2292231591225464,6.249979385693749,3.9613499266904224,4.920333436404926,4.319083420013556
2,170.82567558299039,163.36276491769547,157.58342592592592,0.9934877721147366,0.9951106407232532,0.9939101600692221,0.9949575431324668,1.0714663643235176,0.9567838617605737,1.0290833505119334,0.9521679789665484,2.7512196797911312,2.065001146669798,2.5712722462722786,2.129659580791253
2,183.3386274005487,180.42818244170095,173.35544152949245,0.9897588666700434,0.9952503042622429,0.9942362448933127,0.994595180912121,1.3625927643785432,1.0607752175022103,1.1824752628324375,1.080560639936227,17.585663608878487,8.157022472151407,9.899817048031492,9.282115129084119
2,199.01629372427985,187.37404749657065,187.12361282578874,0.9947128809407845,0.9960378482405834,0.9940305087116275,0.9957385368611753,1.3894179894180063,1.2668201858549801,1.3528834260977372,1.265348841004556,5.851674912389225,4.384554400678181,6.604924242424312,4.71577362418947
2,186.15127743484226,183.04401491769548,173.17721879286694,0.991920666209929,0.9948480337681075,0.9938851712113252,0.9953170603381648,1.6243798529513245,1.33441014360426,1.4828428846286266,1.307952563086137,25.362025012026063,16.17333438695228,19.196872637944743,14.700939066739384
2,174.88288237311386,172.50501457475994,167.87346879286693,0.9922162948644797,0.9951670991632382,0.9938500500589261,0.9955569459222338,1.6540335326050086,1.3648978175480846,1.5553064660208384,1.3441512539070506,19.264978011407504,11.96130182668366,15.220567924139893,10.996439740569219
2,193.34558899176955,190.46763974622772,180.69893089849108,0.9897825607116867,0.9947930032815074,0.9939460247150709,0.9946264148197832,1.5058974094689066,1.1862904673516905,1.3032261389404762,1.2028772393344682,16.142233560091377,8.226556185532083,9.564929911358703,8.489749974446909
2,177.80824845679012,174.47117969821673,168.13944530178327,0.9913291615867678,0.9959396209024459,0.9953427446261294,0.9958004563899405,1.4006502095788478,1.0663556772180347,1.171398508898558,1.0878263177469252,14.868125987769327,6.962475123277768,7.986015769944448,7.201105269441679
2,171.19164266117969,167.70013288751716,165.46017146776407,0.9847087889388701,0.989578757648598,0.9850929583676444,0.988145857465184,1.6477848209992867,1.3647225960946967,1.5987098879957846,1.3895954531749801,11.557111076756057,7.874598128737376,11.26169174740813,8.957339588624018
2,177.1395310356653,173.15602451989025,170.6258950617284,0.9917405761010496,0.9945862639662367,0.9924359862338387,0.994504351236801,1.642469765684086,1.3712762220193158,1.5711983783412713,1.3759513708931337,7.5896696557411705,4.974074955271254,6.948804370233047,5.049335146245452
